id,name,text_path,audio_path,narrator,duration,author,text_url,audio_url,alignment_path,text_download_url,audio_download_url,sample_rate,quality,word_count,num_sentences,audio_size,text_size
e5fc4272,pha-me-khai-ngo,,,"{'id': '8634c2f3', 'name': 'Nguyên Hà', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/nguyen-ha', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",10.3181,Lê Sỹ Minh Tùng,"['https://thuviensachpdf.com/pha-me-khai-ngo', 'thuviensach']",https://sachnoiviet.net/sach-noi/pha-me-khai-ngo,,https://cloud.thuviensachpdf.com/pdf/vi/pha-me-khai-ngo.pdf,"['https://archive.org/download/pha-me-1/pha-me-1.mp3', 'https://archive.org/download/pha-me-1/pha-me-2.mp3', 'https://archive.org/download/pha-me-1/pha-me-3.mp3', 'https://archive.org/download/pha-me-1/pha-me-4.mp3', 'https://archive.org/download/pha-me-1/pha-me-5.mp3']",,,,,,
566b01b2,boi-vi-thau-hieu-cho-nen-tu-bi,,,"{'id': 'ce278ae3', 'name': 'Mộc', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/moc', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",7.455,Bạch Lạc Mai,"['https://thuviensachpdf.com/boi-vi-thau-hieu-cho-nen-tu-bi', 'thuviensach']",https://sachnoiviet.net/sach-noi/boi-vi-thau-hieu-cho-nen-tu-bi,,https://cloud.thuviensachpdf.com/pdf/vi/boi-vi-thau-hieu-cho-nen-tu-bi.pdf,"['https://archive.org/download/boi-vi-5/boi-vi-1.mp3', 'https://archive.org/download/boi-vi-5/boi-vi-2.mp3', 'https://archive.org/download/boi-vi-5/boi-vi-3.mp3', 'https://archive.org/download/boi-vi-5/boi-vi-4.mp3', 'https://archive.org/download/boi-vi-5/boi-vi-5.mp3', 'https://archive.org/download/boi-vi-5/boi-vi-6.mp3']",,,,,,
a8e5a5f9,ganh-hang-hoa,,,"{'id': '62bd2f14', 'name': 'MC Thu Trang', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/mc-thu-trang', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",4.8483,Nhất Linh,"['https://thuviensachpdf.com/ganh-hang-hoa', 'thuviensach']",https://sachnoiviet.net/sach-noi/ganh-hang-hoa,,https://cloud.thuviensachpdf.com/pdf/vi/ganh-hang-hoa.pdf,"['https://archive.org/download/ganh-hang-12/ganh-hang-01.mp3', 'https://archive.org/download/ganh-hang-12/ganh-hang-02.mp3', 'https://archive.org/download/ganh-hang-12/ganh-hang-03.mp3', 'https://archive.org/download/ganh-hang-12/ganh-hang-04.mp3', 'https://archive.org/download/ganh-hang-12/ganh-hang-05.mp3', 'https://archive.org/download/ganh-hang-12/ganh-hang-06.mp3', 'https://archive.org/download/ganh-hang-12/ganh-hang-07.mp3', 'https://archive.org/download/ganh-hang-12/ganh-hang-08.mp3', 'https://archive.org/download/ganh-hang-12/ganh-hang-09.mp3', 'https://archive.org/download/ganh-hang-12/ganh-hang-10.mp3', 'https://archive.org/download/ganh-hang-12/ganh-hang-11.mp3', 'https://archive.org/download/ganh-hang-12/ganh-hang-12.mp3', 'https://archive.org/download/ganh-hang-12/ganh-hang-13.mp3']",,,,,,
656fa0aa,chieu-dieu,,,"{'id': '0ba215fb', 'name': 'MC Rin', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/mc-rin', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",18.3944,Cửu Lộ Phi Hương,"['https://thuviensachpdf.com/chieu-dieu', 'thuviensach']",https://sachnoiviet.net/sach-noi/chieu-dieu,,https://cloud.thuviensachpdf.com/pdf/vi/chieu-dieu.pdf,"['https://archive.org/download/vanthong10dt3_gmail_cd/1.mp3', 'https://archive.org/download/vanthong10dt3_gmail_cd/2.mp3', 'https://archive.org/download/vanthong10dt3_gmail_cd/3.mp3', 'https://archive.org/download/vanthong10dt3_gmail_cd/4.mp3', 'https://archive.org/download/vanthong10dt3_gmail_cd/5.mp3', 'https://archive.org/download/vanthong10dt3_gmail_cd/6.mp3', 'https://archive.org/download/vanthong10dt3_gmail_cd/7.mp3', 'https://archive.org/download/vanthong10dt3_gmail_cd/8.mp3']",,,,,,
8e0e28ec,sen-no-chon-tu-tu,,,"{'id': '81c7d688', 'name': 'Hướng Dương', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/huong-duong', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",3.4244,Thích Nữ Giới Hương,"['https://thuviensachpdf.com/sen-no-chon-tu-tu', 'thuviensach']",https://sachnoiviet.net/sach-noi/sen-no-chon-tu-tu,,https://cloud.thuviensachpdf.com/pdf/vi/sen-no-chon-tu-tu.pdf,"['https://archive.org/download/sen-no-7/sen-no-1.mp3', 'https://archive.org/download/sen-no-7/sen-no-2.mp3', 'https://archive.org/download/sen-no-7/sen-no-3.mp3', 'https://archive.org/download/sen-no-7/sen-no-4.mp3', 'https://archive.org/download/sen-no-7/sen-no-5.mp3', 'https://archive.org/download/sen-no-7/sen-no-6.mp3', 'https://archive.org/download/sen-no-7/sen-no-7.mp3']",,,,,,
7685d9c3,10-nghich-ly-cuoc-song,,,"[{'id': '2b4c5c3b', 'name': 'Ái Hòa', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/ai-hoa', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}, {'id': '83a5420a', 'name': 'Minh Trung', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/minh-trung', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}]",3.2611,Kent M. Keith Ph. D.,"['https://thuviensachpdf.com/10-nghich-ly-cuoc-song', 'thuviensach']",https://sachnoiviet.net/sach-noi/10-nghich-ly-cuoc-song,,https://cloud.thuviensachpdf.com/pdf/vi/10-nghich-ly-cuoc-song.pdf,['https://archive.org/download/truyenngan_201903/10-nghich-ly-cuoc-song.mp3'],,,,,,
e1165175,y-cao-tinh-dep,,,"{'id': '4228cb5b', 'name': 'Hướng Dương', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/huong-duong', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.3056,Nguyễn Hiến Lê,"['https://thuviensachpdf.com/y-cao-tinh-dep', 'thuviensach']",https://sachnoiviet.net/sach-noi/y-cao-tinh-dep,,https://cloud.thuviensachpdf.com/pdf/vi/y-cao-tinh-dep.pdf,"['https://archive.org/download/y-cao/y-cao.mp3', 'https://archive.org/download/y-cao-tinh-dep.sna/Y_CAO_TINH_DEP-02.mp3', 'https://archive.org/download/y-cao-tinh-dep.sna/Y_CAO_TINH_DEP-03.mp3', 'https://archive.org/download/y-cao-tinh-dep.sna/Y_CAO_TINH_DEP-04.mp3', 'https://archive.org/download/y-cao-tinh-dep.sna/Y_CAO_TINH_DEP-05.mp3', 'https://archive.org/download/y-cao-tinh-dep.sna/Y_CAO_TINH_DEP-06.mp3', 'https://archive.org/download/y-cao-tinh-dep.sna/Y_CAO_TINH_DEP-07.mp3', 'https://archive.org/download/y-cao-tinh-dep.sna/Y_CAO_TINH_DEP-08.mp3', 'https://archive.org/download/y-cao-tinh-dep.sna/Y_CAO_TINH_DEP-09.mp3', 'https://archive.org/download/y-cao-tinh-dep.sna/Y_CAO_TINH_DEP-10.mp3', 'https://archive.org/download/y-cao-tinh-dep.sna/Y_CAO_TINH_DEP-11.mp3', 'https://archive.org/download/y-cao-tinh-dep.sna/Y_CAO_TINH_DEP-12.mp3']",,,,,,
2b309f13,7-chien-luoc-thinh-vuong-va-hanh-phuc,,,"{'id': 'e29f91b7', 'name': 'Quang Tâm', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/quang-tam', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",3.3225,Jim Rohn,"['https://thuviensachpdf.com/7-chien-luoc-thinh-vuong-va-hanh-phuc', 'thuviensach']",https://sachnoiviet.net/sach-noi/7-chien-luoc-thinh-vuong-va-hanh-phuc,,https://cloud.thuviensachpdf.com/pdf/vi/7-chien-luoc-thinh-vuong-va-hanh-phuc.pdf,"['https://archive.org/download/7-chien-luoc-thinh-vuong-hanh-phuc/1.mp3', 'https://archive.org/download/7-chien-luoc-thinh-vuong-hanh-phuc/2.mp3', 'https://archive.org/download/7-chien-luoc-thinh-vuong-hanh-phuc/3.mp3', 'https://archive.org/download/7-chien-luoc-thinh-vuong-hanh-phuc/4.mp3']",,,,,,
ca479bda,nam-thang-tinh-lang-kiep-nay-binh-yen,,,"{'id': 'ea8f1817', 'name': 'Mộc', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/moc', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",8.2389,Bạch Lạc Mai,"['https://thuviensachpdf.com/nam-thang-tinh-lang-kiep-nay-binh-yen', 'thuviensach']",https://sachnoiviet.net/sach-noi/nam-thang-tinh-lang-kiep-nay-binh-yen,,https://cloud.thuviensachpdf.com/pdf/vi/nam-thang-tinh-lang-kiep-nay-binh-yen.pdf,"['https://archive.org/download/nam-thang-1/nam-thang-1.mp3', 'https://archive.org/download/nam-thang-1/nam-thang-2.mp3', 'https://archive.org/download/nam-thang-1/nam-thang-3.mp3', 'https://archive.org/download/nam-thang-1/nam-thang-4.mp3']",,,,,,
9d965b5c,cuoc-phieu-luu-ky-dieu-cua-nils,,,"{'id': '0ce0c16f', 'name': 'Ngọc Hân', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/ngoc-han', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",16.6222,Selma Lagerlöf,"['https://thuviensachpdf.com/cuoc-phieu-luu-ky-dieu-cua-nils', 'thuviensach']",https://sachnoiviet.net/sach-noi/cuoc-phieu-luu-ky-dieu-cua-nils,,https://cloud.thuviensachpdf.com/pdf/vi/cuoc-phieu-luu-ky-dieu-cua-nils.pdf,"['https://archive.org/download/cuoc-phieu-1/cuoc-phieu-1.mp3', 'https://archive.org/download/cuoc-phieu-1/cuoc-phieu-2.mp3', 'https://archive.org/download/cuoc-phieu-1/cuoc-phieu-3.mp3', 'https://archive.org/download/cuoc-phieu-1/cuoc-phieu-4.mp3']",,,,,,
