id,name,text_path,audio_path,narrator,duration,author,text_url,audio_url,duration_hour,sample_rate,quality,word_count,num_sentences
47c7e4ae,truoc-khi-nham-mat,,,"{'id': '53757625', 'name': 'Unknown', 'dialect': None, 'gender': None, 'age': None, 'url': 'Unknown', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",10.0625,Higashino Keigo,https://thuviensachpdf.com/truoc-khi-nham-mat,https://sachnoiviet.net/sach-noi/truoc-khi-nham-mat,,,,,
f7b6914c,tu-tuong-đao-gia,,,"{'id': 'ce392caf', 'name': 'Trương Thị Đệ', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/truong-thi-de', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.2583,Lê Anh Minh,https://thuviensachpdf.com/tu-tuong-dao-gia,https://sachnoiviet.net/sach-noi/tu-tuong-dao-gia,,,,,
cd93b1df,an-mang-tren-song-nile,,,"{'id': '104d6235', 'name': 'Thu Dung', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/thu-dung', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",10.6731,Agatha Christie,https://thuviensachpdf.com/an-mang-tren-song-nile,https://sachnoiviet.net/sach-noi/an-mang-tren-song-nile,,,,,
1bc4ddb8,chuyen-tinh-qua-nhieu-kiep-luan-hoi,,,"{'id': '743a4227', 'name': 'Lâm Thanh Toàn', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/lam-thanh-toan', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",4.1219,Brian L. Weiss,https://thuviensachpdf.com/chuyen-tinh-qua-nhieu-kiep-luan-hoi,https://sachnoiviet.net/sach-noi/chuyen-tinh-qua-nhieu-kiep-luan-hoi,,,,,
12f35446,chien-tranh-va-hoa-binh,,,"{'id': 'fad1ab21', 'name': 'Mạnh Tuấn', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/manh-tuan', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",97.1236,Lev Nikolayevich Tolstoy,https://thuviensachpdf.com/chien-tranh-va-hoa-binh,https://sachnoiviet.net/sach-noi/chien-tranh-va-hoa-binh,,,,,
efbd6b1e,lieu-trai-chi-di,,,"{'id': '7d574e7e', 'name': 'Phú Thăng', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/phu-thang', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",7.5858,Bồ Tùng Linh,https://thuviensachpdf.com/lieu-trai-chi-di,https://sachnoiviet.net/sach-noi/lieu-trai-chi-di,,,,,
b85f1010,khong-tu-tinh-hoa,,,"{'id': '06b10f76', 'name': 'Minh Hoàng', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/minh-hoang', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",3.2397,Yu Dan,https://thuviensachpdf.com/khong-tu-tinh-hoa,https://sachnoiviet.net/sach-noi/khong-tu-tinh-hoa,,,,,
775d082d,tho-va-thien,,,"{'id': 'aec72aeb', 'name': 'Lê Như Quỳnh', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/le-nhu-quynh', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.775,Nhiều Tác Giả,https://thuviensachpdf.com/tho-va-thien,https://sachnoiviet.net/sach-noi/tho-va-thien,,,,,
270c6353,"neu-đa-hieu-nhau-roi,-sao-trong-anh-la-the?",,,"{'id': '7a7ce070', 'name': 'Unknown', 'dialect': None, 'gender': None, 'age': None, 'url': 'Unknown', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.7769,Alan Alda,https://thuviensachpdf.com/neu-da-hieu-nhau-roi-sao-trong-anh-la-the,https://sachnoiviet.net/sach-noi/neu-da-hieu-nhau-roi-sao-trong-anh-la-the,,,,,
b7e7bfae,lich-su-van-minh-the-gioi,,,"{'id': 'd1356c33', 'name': 'Kim Duyên', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/kim-duyen', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",14.6056,Vũ Dương Ninh,https://thuviensachpdf.com/lich-su-van-minh-the-gioi,https://sachnoiviet.net/sach-noi/lich-su-van-minh-the-gioi,,,,,
d92263e9,kinh-thien-ky-an,,,"{'id': '2f204eef', 'name': 'Hoàng Vinh', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/hoang-vinh', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",20.2319,Hà Mã,https://thuviensachpdf.com/kinh-thien-ky-an,https://sachnoiviet.net/sach-noi/kinh-thien-ky-an,,,,,
8b5e8020,nha-đau-tu-thong-minh,,,"{'id': '7cab234e', 'name': 'Trần Huỳnh Phương Trang', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/tran-huy-phuong-trang', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",24.1725,Benjamin Graham,https://thuviensachpdf.com/nha-dau-tu-thong-minh,https://sachnoiviet.net/sach-noi/nha-dau-tu-thong-minh,,,,,
988bf0c6,ban-moi-la-chu-nhan-cua-cuoc-đoi-minh,,,"{'id': 'f5fbf9f7', 'name': 'Mộc', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/moc', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",7.2922,Lý Ái Linh,https://thuviensachpdf.com/ban-moi-la-chu-nhan-cua-cuoc-doi-minh,https://sachnoiviet.net/sach-noi/ban-moi-la-chu-nhan-cua-cuoc-doi-minh,,,,,
74fc1e0b,chuyen-hoa-san-han,,,"{'id': '403f3588', 'name': 'Lâm Thanh Toàn', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/lam-thanh-toan', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.1178,Thích Nhật Từ,https://thuviensachpdf.com/chuyen-hoa-san-han,https://sachnoiviet.net/sach-noi/chuyen-hoa-san-han,,,,,
0e285f51,thoat-kiep-trai-hen,,,"{'id': 'cb36d203', 'name': 'Trở Lại Làm Người', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/tro-lai-lam-nguoi', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.1861,Dr. Robert Glover,https://thuviensachpdf.com/thoat-kiep-trai-hen,https://sachnoiviet.net/sach-noi/thoat-kiep-trai-hen,,,,,
6a01528c,the-gioi-hoan-my,,,"{'id': '389e717e', 'name': 'Lát Radio', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/lat-radio', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",427.4597,Thần Đông,https://thuviensachpdf.com/the-gioi-hoan-my,https://sachnoiviet.net/sach-noi/the-gioi-hoan-my,,,,,
79538687,lon-len-tren-đao-vang,,,"{'id': 'cdf4ea28', 'name': 'Hồng Vị', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/hong-vi', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",8.0989,Johann Wyss,https://thuviensachpdf.com/lon-len-tren-dao-vang,https://sachnoiviet.net/sach-noi/lon-len-tren-dao-vang,,,,,
36e84bd0,la-mai-nuong,,,"{'id': 'e08255e7', 'name': 'Trái Táo', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/trai-tao', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",41.7992,Tề Phong Quân,https://thuviensachpdf.com/la-mai-nuong,https://sachnoiviet.net/sach-noi/la-mai-nuong,,,,,
1369c9e6,toc-đo-cua-niem-tin,,,"{'id': '253efbd6', 'name': 'Vân An', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/van-an', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",3.6033,Stephen R. Covey,https://thuviensachpdf.com/toc-do-cua-niem-tin,https://sachnoiviet.net/sach-noi/toc-do-cua-niem-tin,,,,,
1f9808aa,than-ho,,,"{'id': 'be6f5653', 'name': 'Nguyễn Đình Khánh', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/nguyen-dinh-khanh', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",3.7908,Tchya,https://thuviensachpdf.com/than-ho,https://sachnoiviet.net/sach-noi/than-ho,,,,,
7626340d,nua-chung-xuan,,,"{'id': 'a98f0007', 'name': 'Hồng Huệ', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/hong-hue', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.1233,Khái Hưng,https://thuviensachpdf.com/nua-chung-xuan,https://sachnoiviet.net/sach-noi/nua-chung-xuan,,,,,
1a0fb0e8,đia-đo-di-cot,,,"{'id': 'bb25c4fb', 'name': 'MC Thu Trang', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/mc-thu-trang', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",17.7192,James Rollins,https://thuviensachpdf.com/dia-do-di-cot,https://sachnoiviet.net/sach-noi/dia-do-di-cot,,,,,
33949bfa,ngoi-truong-moi-khi,,,"{'id': '5ddad938', 'name': 'Nguyễn Nguyễn', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/nguyen-nguyen', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",3.7861,Nguyễn Nhật Ánh,https://thuviensachpdf.com/ngoi-truong-moi-khi,https://sachnoiviet.net/sach-noi/ngoi-truong-moi-khi,,,,,
6e16cf53,tong-thong-abraham-lincoln,,,"{'id': 'd7b36c97', 'name': 'Bạch Lý', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/bach-ly', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",5.8994,Trần Thu Phàm,https://thuviensachpdf.com/tong-thong-abraham-lincoln,https://sachnoiviet.net/sach-noi/tong-thong-abraham-lincoln,,,,,
70dd0850,neu-con-co-ngay-mai,,,"{'id': '99082b52', 'name': 'Lê Duyên', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/le-duyen', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",14.6889,Sidney Sheldon,https://thuviensachpdf.com/neu-con-co-ngay-mai,https://sachnoiviet.net/sach-noi/neu-con-co-ngay-mai,,,,,
7f613d1f,tran-trui-giua-bay-soi,,,"{'id': 'f48107da', 'name': 'Hà Phương', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/ha-phuong', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",20.63,Bruno Apitz,https://thuviensachpdf.com/tran-trui-giua-bay-soi,https://sachnoiviet.net/sach-noi/tran-trui-giua-bay-soi,,,,,
ef46a75a,xay-dung-đe-truong-ton,,,"{'id': '5b4f5b1f', 'name': 'Unknown', 'dialect': None, 'gender': None, 'age': None, 'url': 'Unknown', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",8.0556,Jim Collins,https://thuviensachpdf.com/xay-dung-de-truong-ton,https://sachnoiviet.net/sach-noi/xay-dung-de-truong-ton,,,,,
af72212c,tro-ve-tu-coi-sang,,,"{'id': '043362ec', 'name': 'Bình Nguyên', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/binh-nguyen', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",3.9475,Nguyên Phong,https://thuviensachpdf.com/tro-ve-tu-coi-sang,https://sachnoiviet.net/sach-noi/tro-ve-tu-coi-sang,,,,,
43825daf,"cu-xu-nhu-đan-ba,-suy-nghi-nhu-đan-ong",,,"{'id': '00b8a58b', 'name': 'Sách Nói Hay Mỗi Ngày', 'dialect': None, 'gender': None, 'age': None, 'url': 'https://sachnoiviet.net/giong-doc/sach-noi-hay-moi-ngay', 'tone': None, 'volume': None, 'speed': None, 'pitch': None}",6.39,Steve Harvey,https://thuviensachpdf.com/cu-xu-nhu-dan-ba-suy-nghi-nhu-dan-ong,https://sachnoiviet.net/sach-noi/cu-xu-nhu-dan-ba-suy-nghi-nhu-dan-ong,,,,,
